time x_coord y_coord Vx_velocity Vy_velocity
43700000 211738203920.4 26076860466.3 3167.1 15609.1
43710000 211769874434.0 26232951656.5 3138.1 15605.6
43720000 211801255473.9 26389007199.7 3109.2 15602.0
43730000 211832347202.5 26545026907.8 3080.3 15598.4
43740000 211863149781.9 26701010593.1 3051.4 15594.7
43750000 211893663373.4 26856958068.3 3022.5 15591.1
43760000 211923888138.2 27012869146.2 2993.6 15587.4
43770000 211953824236.8 27168743639.6 2964.8 15583.8
43780000 211983471829.1 27324581362.0 2935.9 15580.1
43790000 212012831074.7 27480382126.7 2907.1 15576.4
43800000 212041902132.7 27636145747.5 2878.3 15572.6
43810000 212070685161.6 27791872038.2 2849.5 15568.9
43820000 212099180319.6 27947560813.0 2820.7 15565.1
43830000 212127387764.3 28103211886.3 2792.0 15561.3
43840000 212155307652.8 28258825072.6 2763.2 15557.5
43850000 212182940141.8 28414400186.8 2734.5 15553.7
43860000 212210285387.5 28569937043.8 2705.8 15549.8
43870000 212237343545.6 28725435458.9 2677.1 15546.0
43880000 212264114771.3 28880895247.4 2648.4 15542.1
43890000 212290599219.5 29036316225.1 2619.8 15538.2
43900000 212316797044.3 29191698207.8 2591.1 15534.3
43910000 212342708399.7 29347041011.6 2562.5 15530.3
43920000 212368333439.0 29502344452.7 2533.9 15526.4
43930000 212393672315.1 29657608347.5 2505.3 15522.4
43940000 212418725180.3 29812832512.9 2476.7 15518.4
43950000 212443492186.8 29968016765.6 2448.1 15514.4
43960000 212467973485.9 30123160922.7 2419.6 15510.4
43970000 212492169228.6 30278264801.5 2391.0 15506.3
43980000 212516079565.6 30433328219.5 2362.5 15502.3
43990000 212539704647.0 30588350994.3 2334.0 15498.2
44000000 212563044622.3 30743332943.8 2305.5 15494.1
44010000 212586099640.8 30898273886.1 2277.0 15490.0
44020000 212608869851.2 31053173639.4 2248.6 15485.8
44030000 212631355401.7 31208032022.1 2220.1 15481.7
44040000 212653556440.1 31362848852.8 2191.7 15477.5
44050000 212675473113.9 31517623950.4 2163.2 15473.3
44060000 212697105569.8 31672357133.9 2134.8 15469.1
44070000 212718453954.3 31827048222.4 2106.4 15464.9
44080000 212739518413.5 31981697035.3 2078.1 15460.6
44090000 212760299092.7 32136303392.1 2049.7 15456.4
44100000 212780796137.2 32290867112.6 2021.4 15452.1
44110000 212801009691.6 32445388016.7 1993.0 15447.8
44120000 212820939899.9 32599865924.4 1964.7 15443.5
44130000 212840586906.1 32754300655.9 1936.4 15439.1
44140000 212859950853.3 32908692031.8 1908.1 15434.8
44150000 212879031884.3 33063039872.6 1879.8 15430.4
44160000 212897830141.7 33217343999.0 1851.6 15426.0
44170000 212916345767.3 33371604232.1 1823.3 15421.6
44180000 212934578902.6 33525820392.9 1795.1 15417.2
44190000 212952529688.7 33679992302.7 1766.9 15412.7
44200000 212970198266.3 33834119782.9 1738.7 15408.3
44210000 212987584775.4 33988202655.1 1710.5 15403.8
44220000 213004689355.9 34142240741.2 1682.3 15399.3
44230000 213021512147.1 34296233862.9 1654.1 15394.8
44240000 213038053287.7 34450181842.5 1626.0 15390.3
44250000 213054312916.3 34604084502.1 1597.8 15385.7
44260000 213070291170.8 34757941664.2 1569.7 15381.1
44270000 213085988188.8 34911753151.2 1541.6 15376.6
44280000 213101404107.4 35065518786.0 1513.5 15372.0
44290000 213116539063.2 35219238391.4 1485.4 15367.3
44300000 213131393192.7 35372911790.4 1457.3 15362.7
44310000 213145966631.5 35526538806.2 1429.3 15358.0
44320000 213160259515.0 35680119262.0 1401.2 15353.4
44330000 213174271978.3 35833652981.4 1373.2 15348.7
44340000 213188004155.8 35987139787.9 1345.2 15344.0
44350000 213201456181.8 36140579505.4 1317.2 15339.2
44360000 213214628189.7 36293971957.7 1289.2 15334.5
44370000 213227520313.0 36447316968.8 1261.2 15329.7
44380000 213240132684.3 36600614363.0 1233.3 15325.0
44390000 213252465436.3 36753863964.5 1205.3 15320.2
44400000 213264518700.7 36907065597.9 1177.4 15315.3
44410000 213276292609.2 37060219087.6 1149.5 15310.5
44420000 213287787292.8 37213324258.6 1121.6 15305.7
44430000 213299002882.4 37366380935.5 1093.7 15300.8
44440000 213309939508.3 37519388943.4 1065.8 15295.9
44450000 213320597300.1 37672348107.5 1037.9 15291.0
44460000 213330976387.6 37825258253.1 1010.1 15286.1
44470000 213341076899.6 37978119205.4 982.2 15281.2
44480000 213350898964.8 38130930790.0 954.4 15276.2
44490000 213360442711.4 38283692832.7 926.6 15271.2
44500000 213369708267.2 38436405159.1 898.7 15266.2
44510000 213378695759.6 38589067595.1 871.0 15261.2
44520000 213387405315.5 38741679966.8 843.2 15256.2
44530000 213395837061.4 38894242100.3 815.4 15251.2
44540000 213403991123.6 39046753821.9 787.7 15246.1
44550000 213411867627.8 39199214957.9 759.9 15241.0
44560000 213419466699.2 39351625334.9 732.2 15235.9
44570000 213426788462.8 39503984779.5 704.5 15230.8
44580000 213433833043.0 39656293118.4 676.8 15225.7
44590000 213440600564.0 39808550178.4 649.1 15220.6
44600000 213447091149.5 39960755786.6 621.4 15215.4
44610000 213453304922.7 40112909769.9 593.7 15210.2
44620000 213459242006.4 40265011955.6 566.1 15205.0
44630000 213464902523.3 40417062170.9 538.4 15199.8
44640000 213470286595.2 40569060243.3 510.8 15194.6
44650000 213475394344.0 40721006000.3 483.2 15189.3
44660000 213480225890.8 40872899269.4 455.5 15184.1
44670000 213484781356.5 41024739878.4 428.0 15178.8
44680000 213489060861.5 41176527655.1 400.4 15173.5
44690000 213493064526.0 41328262427.4 372.8 15168.2
44700000 213496792469.6 41479944023.3 345.2 15162.8
44710000 213500244811.5 41631572271.1 317.7 15157.5
44720000 213503421670.5 41783146998.8 290.1 15152.1
44730000 213506323165.3 41934668034.7 262.6 15146.7
44740000 213508949413.8 42086135207.4 235.1 15141.3
44750000 213511300533.6 42237548345.3 207.6 15135.9
44760000 213513376642.2 42388907277.1 180.1 15130.5
44770000 213515177856.3 42540211831.3 152.6 15125.0
44780000 213516704292.5 42691461836.8 125.2 15119.5
44790000 213517956066.8 42842657122.4 97.7 15114.0
44800000 213518933295.1 42993797517.2 70.3 15108.5
44810000 213519636092.4 43144882850.1 42.8 15103.0
44820000 213520064573.9 43295912950.3 15.4 15097.5
44830000 213520218854.1 43446887647.1 -12.0 15091.9
44840000 213520099047.0 43597806769.6 -39.4 15086.3
44850000 213519705266.5 43748670147.4 -66.8 15080.7
44860000 213519037626.0 43899477609.9 -94.1 15075.1
44870000 213518096238.3 44050228986.5 -121.5 15069.5
44880000 213516881216.2 44200924107.0 -148.9 15063.9
44890000 213515392671.7 44351562801.1 -176.2 15058.2
44900000 213513630716.9 44502144898.5 -203.5 15052.5
44910000 213511595463.1 44652670229.1 -230.8 15046.8
44920000 213509287021.3 44803138622.8 -258.2 15041.1
44930000 213506705502.3 44953549909.7 -285.4 15035.4
44940000 213503851016.4 45103903919.7 -312.7 15029.7
44950000 213500723673.4 45254200483.2 -340.0 15023.9
44960000 213497323583.0 45404439430.2 -367.3 15018.1
44970000 213493650854.2 45554620591.1 -394.5 15012.3
44980000 213489705596.0 45704743796.2 -421.8 15006.5
44990000 213485487916.5 45854808875.9 -449.0 15000.7
45000000 213480997924.0 46004815660.8 -476.2 14994.8
45010000 213476235726.0 46154763981.3 -503.4 14989.0
45020000 213471201429.8 46304653668.2 -530.6 14983.1
45030000 213465895142.3 46454484552.0 -557.8 14977.2
45040000 213460316970.1 46604256463.6 -585.0 14971.3
45050000 213454467019.2 46753969233.6 -612.2 14965.3
45060000 213448345395.5 46903622693.0 -639.3 14959.4
45070000 213441952204.3 47053216672.7 -666.5 14953.4
45080000 213435287550.7 47202751003.7 -693.6 14947.5
45090000 213428351539.4 47352225516.9 -720.7 14941.5
45100000 213421144274.6 47501640043.5 -747.8 14935.4
45110000 213413665860.3 47650994414.6 -774.9 14929.4
45120000 213405916399.9 47800288461.3 -802.0 14923.4
45130000 213397895996.7 47949522014.9 -829.1 14917.3
45140000 213389604753.5 48098694906.8 -856.2 14911.2
45150000 213381042772.8 48247806968.1 -883.3 14905.1
45160000 213372210156.5 48396858030.3 -910.3 14899.0
45170000 213363107006.4 48545847924.9 -937.4 14892.9
45180000 213353733424.0 48694776483.3 -964.4 14886.7
45190000 213344089510.0 48843643537.0 -991.4 14880.5
45200000 213334175365.2 48992448917.5 -1018.4 14874.4
45210000 213323991089.8 49141192456.6 -1045.4 14868.2
45220000 213313536783.7 49289873985.7 -1072.4 14861.9
45230000 213302812546.3 49438493336.7 -1099.4 14855.7
45240000 213291818477.0 49587050341.1 -1126.4 14849.4
45250000 213280554674.4 49735544830.8 -1153.3 14843.2
45260000 213269021237.1 49883976637.6 -1180.3 14836.9
45270000 213257218263.0 50032345593.3 -1207.2 14830.6
45280000 213245145850.0 50180651529.8 -1234.2 14824.3
45290000 213232804095.3 50328894278.9 -1261.1 14817.9
45300000 213220193096.1 50477073672.6 -1288.0 14811.6
45310000 213207312948.8 50625189542.8 -1314.9 14805.2
45320000 213194163749.8 50773241721.5 -1341.8 14798.8
45330000 213180745595.1 50921230040.8 -1368.7 14792.4
45340000 213167058580.2 51069154332.7 -1395.6 14786.0
45350000 213153102800.4 51217014429.3 -1422.4 14779.6
45360000 213138878350.4 51364810162.6 -1449.3 14773.1
45370000 213124385324.9 51512541364.8 -1476.2 14766.7
45380000 213109623817.9 51660207868.1 -1503.0 14760.2
45390000 213094593923.4 51807809504.5 -1529.8 14753.7
45400000 213079295734.6 51955346106.3 -1556.6 14747.1
45410000 213063729344.7 52102817505.8 -1583.4 14740.6
45420000 213047894846.6 52250223535.0 -1610.3 14734.0
45430000 213031792332.5 52397564026.4 -1637.0 14727.5
45440000 213015421894.5 52544838812.0 -1663.8 14720.9
45450000 212998783624.4 52692047724.3 -1690.6 14714.3
45460000 212981877613.4 52839190595.5 -1717.4 14707.7
45470000 212964703952.5 52986267258.0 -1744.1 14701.0
45480000 212947262732.5 53133277543.9 -1770.9 14694.4
45490000 212929554043.6 53280221285.8 -1797.6 14687.7
45500000 212911577975.7 53427098315.8 -1824.3 14681.0
45510000 212893334618.6 53573908466.5 -1851.1 14674.3
45520000 212874824061.4 53720651570.0 -1877.8 14667.6
45530000 212856046393.1 53867327458.9 -1904.5 14660.9
45540000 212837001702.2 54013935965.5 -1931.2 14654.1
45550000 212817690077.0 54160476922.1 -1957.8 14647.3
45560000 212798111605.3 54306950161.2 -1984.5 14640.5
45570000 212778266374.8 54453355515.1 -2011.2 14633.7
45580000 212758154472.5 54599692816.2 -2037.8 14626.9
45590000 212737775985.5 54745961897.0 -2064.5 14620.1
45600000 212717131000.1 54892162589.7 -2091.1 14613.2
45610000 212696219602.5 55038294726.9 -2117.8 14606.3
45620000 212675041878.7 55184358140.9 -2144.4 14599.5
45630000 212653597914.0 55330352664.0 -2171.0 14592.5
45640000 212631887793.7 55476278128.7 -2197.6 14585.6
45650000 212609911602.5 55622134367.3 -2224.2 14578.7
45660000 212587669425.0 55767921212.3 -2250.8 14571.7
45670000 212565161345.3 55913638495.9 -2277.4 14564.8
45680000 212542387447.1 56059286050.6 -2304.0 14557.8
45690000 212519347814.0 56204863708.6 -2330.5 14550.8
45700000 212496042529.1 56350371302.3 -2357.1 14543.7
45710000 212472471675.2 56495808664.1 -2383.6 14536.7
45720000 212448635334.6 56641175626.3 -2410.2 14529.6
45730000 212424533589.7 56786472021.1 -2436.7 14522.6
45740000 212400166522.1 56931697680.8 -2463.2 14515.5
45750000 212375534213.3 57076852437.7 -2489.7 14508.4
45760000 212350636744.4 57221936124.1 -2516.3 14501.2
45770000 212325474196.2 57366948572.2 -2542.8 14494.1
45780000 212300046649.2 57511889614.2 -2569.2 14486.9
45790000 212274354183.5 57656759082.3 -2595.7 14479.8
45800000 212248396878.8 57801556808.7 -2622.2 14472.6
45810000 212222174814.7 57946282625.5 -2648.7 14465.4
45820000 212195688070.3 58090936364.9 -2675.1 14458.1
45830000 212168936724.4 58235517859.0 -2701.6 14450.9
45840000 212141920855.4 58380026939.9 -2728.0 14443.6
45850000 212114640541.5 58524463439.6 -2754.5 14436.4
45860000 212087095860.5 58668827190.1 -2780.9 14429.1
45870000 212059286889.8 58813118023.5 -2807.3 14421.8
45880000 212031213706.8 58957335771.8 -2833.7 14414.4
45890000 212002876388.1 59101480266.8 -2860.1 14407.1
45900000 211974275010.3 59245551340.5 -2886.5 14399.7
45910000 211945409649.5 59389548824.8 -2912.9 14392.4
45920000 211916280381.7 59533472551.5 -2939.3 14385.0
45930000 211886887282.3 59677322352.5 -2965.7 14377.6
45940000 211857230426.5 59821098059.5 -2992.1 14370.1
45950000 211827309889.2 59964799504.2 -3018.4 14362.7
45960000 211797125745.0 60108426518.5 -3044.8 14355.2
45970000 211766678068.1 60251978933.8 -3071.1 14347.8
45980000 211735966932.4 60395456582.0 -3097.5 14340.3
45990000 211704992411.4 60538859294.5 -3123.8 14332.8
46000000 211673754578.5 60682186903.0 -3150.1 14325.2
46010000 211642253506.6 60825439238.8 -3176.4 14317.7
46020000 211610489268.2 60968616133.6 -3202.7 14310.1
46030000 211578461935.8 61111717418.7 -3229.0 14302.6
46040000 211546171581.2 61254742925.4 -3255.3 14295.0
46050000 211513618276.1 61397692485.2 -3281.6 14287.3
46060000 211480802091.9 61540565929.3 -3307.9 14279.7
46070000 211447723099.5 61683363088.8 -3334.2 14272.1
46080000 211414381369.7 61826083795.2 -3360.4 14264.4
46090000 211380776972.8 61968727879.3 -3386.7 14256.7
46100000 211346909979.0 62111295172.4 -3413.0 14249.0
46110000 211312780457.8 62253785505.4 -3439.2 14241.3
46120000 211278388478.9 62396198709.4 -3465.4 14233.6
46130000 211243734111.2 62538534615.2 -3491.7 14225.8
46140000 211208817423.6 62680793053.8 -3517.9 14218.1
46150000 211173638484.6 62822973855.9 -3544.1 14210.3
46160000 211138197362.2 62965076852.3 -3570.3 14202.5
46170000 211102494124.4 63107101873.7 -3596.5 14194.7
46180000 211066528838.7 63249048750.7 -3622.7 14186.9
46190000 211030301572.3 63390917314.0 -3648.9 14179.0
46200000 210993812392.1 63532707393.9 -3675.1 14171.1
46210000 210957061364.6 63674418821.0 -3701.3 14163.3
46220000 210920048556.3 63816051425.7 -3727.5 14155.4
46230000 210882774032.9 63957605038.2 -3753.6 14147.4
46240000 210845237860.3 64099079488.9 -3779.8 14139.5
46250000 210807440103.6 64240474607.9 -3805.9 14131.6
46260000 210769380828.0 64381790225.4 -3832.1 14123.6
46270000 210731060098.2 64523026171.3 -3858.2 14115.6
46280000 210692477978.5 64664182275.8 -3884.3 14107.6
46290000 210653634533.1 64805258368.7 -3910.5 14099.6
46300000 210614529825.7 64946254279.9 -3936.6 14091.6
46310000 210575163919.9 65087169839.1 -3962.7 14083.5
46320000 210535536878.7 65228004876.0 -3988.8 14075.4
46330000 210495648765.0 65368759220.3 -4014.9 14067.3
46340000 210455499641.5 65509432701.4 -4041.0 14059.2
46350000 210415089570.2 65650025149.0 -4067.1 14051.1
46360000 210374418613.3 65790536392.3 -4093.2 14043.0
46370000 210333486832.2 65930966260.7 -4119.3 14034.8
46380000 210292294288.3 66071314583.4 -4145.3 14026.7
46390000 210250841042.6 66211581189.6 -4171.4 14018.5
46400000 210209127155.8 66351765908.3 -4197.4 14010.3
46410000 210167152688.3 66491868568.5 -4223.5 14002.0
46420000 210124917700.3 66631888999.2 -4249.5 13993.8
46430000 210082422251.4 66771827029.2 -4275.6 13985.5
46440000 210039666401.2 66911682487.2 -4301.6 13977.3
46450000 209996650208.9 67051455201.8 -4327.6 13969.0
46460000 209953373733.3 67191145001.6 -4353.7 13960.7
46470000 209909837033.0 67330751715.1 -4379.7 13952.3
46480000 209866040166.2 67470275170.6 -4405.7 13944.0
46490000 209821983191.0 67609715196.5 -4431.7 13935.6
46500000 209777666164.9 67749071621.0 -4457.7 13927.3
46510000 209733089145.4 67888344272.1 -4483.7 13918.9
46520000 209688252189.5 68027532977.9 -4509.7 13910.5
46530000 209643155354.0 68166637566.3 -4535.7 13902.0
46540000 209597798695.3 68305657865.1 -4561.6 13893.6
46550000 209552182269.5 68444593702.0 -4587.6 13885.1
46560000 209506306132.5 68583444904.7 -4613.6 13876.6
46570000 209460170339.9 68722211300.7 -4639.5 13868.1
46580000 209413774946.9 68860892717.4 -4665.5 13859.6
46590000 209367120008.5 68999488982.1 -4691.4 13851.1
46600000 209320205579.3 69137999922.1 -4717.4 13842.5
46610000 209273031713.6 69276425364.5 -4743.3 13834.0
46620000 209225598465.6 69414765136.3 -4769.3 13825.4
46630000 209177905888.9 69553019064.4 -4795.2 13816.8
46640000 209129954037.0 69691186975.6 -4821.1 13808.2
46650000 209081742963.2 69829268696.6 -4847.0 13799.5
46660000 209033272720.2 69967264054.0 -4872.9 13790.9
46670000 208984543360.6 70105172874.3 -4898.8 13782.2
46680000 208935554936.7 70242994983.9 -4924.7 13773.5
46690000 208886307500.5 70380730209.0 -4950.6 13764.8
46700000 208836801103.5 70518378375.7 -4976.5 13756.1
46710000 208787035797.3 70655939310.1 -5002.4 13747.4
46720000 208737011632.9 70793412838.2 -5028.3 13738.6
46730000 208686728661.0 70930798785.6 -5054.2 13729.8
46740000 208636186932.3 71068096978.1 -5080.0 13721.0
46750000 208585386496.8 71205307241.3 -5105.9 13712.2
46760000 208534327404.4 71342429400.5 -5131.8 13703.4
46770000 208483009704.9 71479463281.3 -5157.6 13694.5
46780000 208431433447.4 71616408708.6 -5183.5 13685.7
46790000 208379598681.1 71753265507.7 -5209.3 13676.8
46800000 208327505454.6 71890033503.5 -5235.2 13667.9
46810000 208275153816.4 72026712520.8 -5261.0 13659.0
46820000 208222543814.6 72163302384.3 -5286.8 13650.1
46830000 208169675497.1 72299802918.7 -5312.7 13641.1
46840000 208116548911.5 72436213948.4 -5338.5 13632.1
46850000 208063164105.0 72572535297.7 -5364.3 13623.1
46860000 208009521124.5 72708766790.8 -5390.1 13614.1
46870000 207955620016.9 72844908251.9 -5415.9 13605.1
46880000 207901460828.3 72980959504.7 -5441.7 13596.1
46890000 207847043605.1 73116920373.3 -5467.5 13587.0
46900000 207792368393.0 73252790681.2 -5493.3 13578.0
46910000 207737435237.4 73388570251.9 -5519.1 13568.9
46920000 207682244183.7 73524258909.0 -5544.9 13559.8
46930000 207626795276.8 73659856475.5 -5570.7 13550.6
46940000 207571088561.3 73795362774.8 -5596.4 13541.5
46950000 207515124081.6 73930777629.8 -5622.2 13532.3
46960000 207458901881.9 74066100863.3 -5648.0 13523.1
46970000 207402422005.8 74201332298.0 -5673.8 13513.9
46980000 207345684496.8 74336471756.6 -5699.5 13504.7
46990000 207288689398.3 74471519061.4 -5725.3 13495.5
47000000 207231436753.0 74606474034.8 -5751.0 13486.2
47010000 207173926603.8 74741336498.8 -5776.8 13477.0
47020000 207116158992.8 74876106275.5 -5802.5 13467.7
47030000 207058133962.2 75010783186.7 -5828.2 13458.4
47040000 206999851553.7 75145367054.2 -5854.0 13449.1
47050000 206941311808.9 75279857699.4 -5879.7 13439.7
47060000 206882514768.9 75414254943.7 -5905.4 13430.4
47070000 206823460474.7 75548558608.5 -5931.2 13421.0
47080000 206764148966.9 75682768514.8 -5956.9 13411.6
47090000 206704580285.9 75816884483.5 -5982.6 13402.2
47100000 206644754471.6 75950906335.5 -6008.3 13392.8
47110000 206584671564.0 76084833891.3 -6034.0 13383.3
47120000 206524331602.4 76218666971.5 -6059.7 13373.8
47130000 206463734626.2 76352405396.3 -6085.4 13364.4
47140000 206402880674.1 76486048985.9 -6111.1 13354.9
47150000 206341769785.0 76619597560.4 -6136.8 13345.3
47160000 206280401997.1 76753050939.5 -6162.5 13335.8
47170000 206218777348.4 76886408942.9 -6188.1 13326.2
47180000 206156895876.9 77019671390.2 -6213.8 13316.7
47190000 206094757620.0 77152838100.6 -6239.5 13307.1
47200000 206032362615.0 77285908893.4 -6265.2 13297.5
47210000 205969710898.7 77418883587.6 -6290.8 13287.8
47220000 205906802507.8 77551762002.0 -6316.5 13278.2
47230000 205843637478.9 77684543955.3 -6342.2 13268.5
47240000 205780215847.8 77817229266.0 -6367.8 13258.8
47250000 205716537650.5 77949817752.4 -6393.5 13249.1
47260000 205652602922.5 78082309232.8 -6419.1 13239.4
47270000 205588411699.0 78214703525.0 -6444.8 13229.7
47280000 205523964015.0 78347000447.0 -6470.4 13219.9
47290000 205459259905.3 78479199816.3 -6496.1 13210.2
47300000 205394299404.2 78611301450.5 -6521.7 13200.4
47310000 205329082545.9 78743305166.7 -6547.3 13190.6
47320000 205263609364.2 78875210782.2 -6572.9 13180.7
47330000 205197879892.7 79007018113.8 -6598.6 13170.9
47340000 205131894164.7 79138726978.3 -6624.2 13161.0
47350000 205065652213.3 79270337192.3 -6649.8 13151.1
47360000 204999154071.1 79401848572.2 -6675.4 13141.2
47370000 204932399770.6 79533260934.0 -6701.0 13131.3
47380000 204865389344.0 79664574094.0 -6726.7 13121.4
47390000 204798122823.2 79795787867.8 -6752.3 13111.4
47400000 204730600239.8 79926902071.1 -6777.9 13101.4
47410000 204662821625.2 80057916519.4 -6803.5 13091.5
47420000 204594787010.5 80188831028.0 -6829.1 13081.4
47430000 204526496426.4 80319645411.8 -6854.7 13071.4
47440000 204457949903.5 80450359485.8 -6880.2 13061.4
47450000 204389147471.9 80580973064.7 -6905.8 13051.3
47460000 204320089161.7 80711485962.9 -6931.4 13041.2
47470000 204250775002.6 80841897994.8 -6957.0 13031.1
47480000 204181205023.8 80972208974.4 -6982.6 13021.0
47490000 204111379254.7 81102418715.6 -7008.2 13010.8
47500000 204041297724.0 81232527032.2 -7033.7 13000.7
47510000 203970960460.3 81362533737.6 -7059.3 12990.5
47520000 203900367492.0 81492438645.1 -7084.9 12980.3
47530000 203829518847.0 81622241567.9 -7110.4 12970.1
47540000 203758414553.1 81751942318.7 -7136.0 12959.8
47550000 203687054637.7 81881540710.4 -7161.6 12949.6
47560000 203615439128.2 82011036555.4 -7187.1 12939.3
47570000 203543568051.4 82140429665.9 -7212.7 12929.0
47580000 203471441433.9 82269719854.0 -7238.2 12918.7
47590000 203399059302.2 82398906931.6 -7263.8 12908.4
47600000 203326421682.4 82527990710.4 -7289.3 12898.0
47610000 203253528600.3 82656971001.6 -7314.9 12887.7
47620000 203180380081.4 82785847616.7 -7340.4 12877.3
47630000 203106976151.0 82914620366.5 -7365.9 12866.9
47640000 203033316834.2 83043289061.9 -7391.5 12856.4
47650000 202959402155.6 83171853513.5 -7417.0 12846.0
47660000 202885232139.9 83300313531.5 -7442.5 12835.5
47670000 202810806811.0 83428668926.2 -7468.1 12825.1
47680000 202736126193.1 83556919507.4 -7493.6 12814.6
47690000 202661190309.6 83685065084.9 -7519.1 12804.0
47700000 202585999184.0 83813105468.1 -7544.6 12793.5
47710000 202510552839.5 83941040466.2 -7570.2 12782.9
47720000 202434851298.7 84068869888.3 -7595.7 12772.4
47730000 202358894584.3 84196593543.3 -7621.2 12761.8
47740000 202282682718.6 84324211239.6 -7646.7 12751.2
47750000 202206215723.6 84451722785.6 -7672.2 12740.5
47760000 202129493621.0 84579127989.4 -7697.7 12729.9
47770000 202052516432.3 84706426658.9 -7723.2 12719.2
47780000 201975284178.7 84833618601.7 -7748.7 12708.5
47790000 201897796881.2 84960703625.3 -7774.2 12697.8
47800000 201820054560.3 85087681536.9 -7799.7 12687.1
47810000 201742057236.6 85214552143.3 -7825.2 12676.3
47820000 201663804930.0 85341315251.4 -7850.7 12665.5
47830000 201585297660.5 85467970667.5 -7876.2 12654.8
47840000 201506535447.7 85594518197.8 -7901.7 12643.9
47850000 201427518310.8 85720957648.5 -7927.2 12633.1
47860000 201348246268.9 85847288825.2 -7952.7 12622.3
47870000 201268719340.8 85973511533.5 -7978.2 12611.4
47880000 201188937544.9 86099625578.6 -8003.7 12600.5
47890000 201108900899.6 86225630765.4 -8029.1 12589.6
47900000 201028609422.7 86351526898.9 -8054.6 12578.7
47910000 200948063131.9 86477313783.4 -8080.1 12567.7
47920000 200867262044.8 86602991223.4 -8105.6 12556.8
47930000 200786206178.3 86728559022.7 -8131.1 12545.8
47940000 200704895549.6 86854016985.2 -8156.5 12534.8
47950000 200623330175.0 86979364914.3 -8182.0 12523.8
47960000 200541510071.1 87104602613.4 -8207.5 12512.7
47970000 200459435253.8 87229729885.4 -8233.0 12501.7
47980000 200377105739.1 87354746533.1 -8258.4 12490.6
47990000 200294521542.4 87479652359.0 -8283.9 12479.5
48000000 200211682679.0 87604447165.2 -8309.4 12468.4
48010000 200128589163.9 87729130753.9 -8334.8 12457.2
48020000 200045241012.0 87853702926.6 -8360.3 12446.1
48030000 199961638237.6 87978163484.8 -8385.7 12434.9
48040000 199877780855.0 88102512229.7 -8411.2 12423.7
48050000 199793668878.2 88226748962.2 -8436.7 12412.5
48060000 199709302320.7 88350873483.0 -8462.1 12401.2
48070000 199624681196.0 88474885592.4 -8487.6 12389.9
48080000 199539805517.3 88598785090.5 -8513.0 12378.7
48090000 199454675297.5 88722571777.2 -8538.5 12367.4
48100000 199369290549.0 88846245452.1 -8563.9 12356.0
48110000 199283651284.4 88969805914.3 -8589.4 12344.7
48120000 199197757515.6 89093252963.0 -8614.8 12333.3
48130000 199111609254.6 89216586396.9 -8640.3 12322.0
48140000 199025206512.7 89339806014.3 -8665.7 12310.6
48150000 198938549301.4 89462911613.6 -8691.2 12299.1
48160000 198851637631.6 89585902992.6 -8716.6 12287.7
48170000 198764471514.1 89708779948.9 -8742.1 12276.2
48180000 198677050959.3 89831542279.9 -8767.5 12264.8
48190000 198589375977.6 89954189782.5 -8792.9 12253.2
48200000 198501446578.8 90076722253.7 -8818.4 12241.7
48210000 198413262772.6 90199139489.8 -8843.8 12230.2
48220000 198324824568.5 90321441287.0 -8869.3 12218.6
48230000 198236131975.6 90443627441.3 -8894.7 12207.0
48240000 198147185002.8 90565697748.2 -8920.1 12195.4
48250000 198057983658.8 90687652003.1 -8945.6 12183.8
48260000 197968527951.9 90809490000.9 -8971.0 12172.2
48270000 197878817890.2 90931211536.4 -8996.4 12160.5
48280000 197788853481.5 91052816404.1 -9021.9 12148.8
48290000 197698634733.6 91174304398.1 -9047.3 12137.1
48300000 197608161653.5 91295675312.1 -9072.7 12125.4
48310000 197517434248.5 91416928939.8 -9098.2 12113.6
48320000 197426452525.2 91538065074.3 -9123.6 12101.8
48330000 197335216490.2 91659083508.6 -9149.0 12090.1
48340000 197243726149.8 91779984035.2 -9174.5 12078.2
48350000 197151981510.0 91900766446.6 -9199.9 12066.4
48360000 197059982576.4 92021430534.8 -9225.3 12054.6
48370000 196967729354.5 92141976091.3 -9250.8 12042.7
48380000 196875221849.6 92262402907.6 -9276.2 12030.8
48390000 196782460066.7 92382710774.8 -9301.6 12018.9
48400000 196689444010.2 92502899483.6 -9327.0 12006.9
48410000 196596173684.8 92622968824.5 -9352.5 11995.0
48420000 196502649094.5 92742918587.6 -9377.9 11983.0
48430000 196408870243.2 92862748562.7 -9403.3 11971.0
48440000 196314837134.6 92982458539.3 -9428.7 11959.0
48450000 196220549772.0 93102048306.6 -9454.2 11946.9
48460000 196126008158.5 93221517653.4 -9479.6 11934.9
48470000 196031212297.0 93340866368.3 -9505.0 11922.8
48480000 195936162190.1 93460094239.4 -9530.4 11910.7
48490000 195840857840.0 93579201054.7 -9555.9 11898.6
48500000 195745299248.8 93698186601.6 -9581.3 11886.4
48510000 195649486418.3 93817050667.4 -9606.7 11874.2
48520000 195553419350.1 93935793039.0 -9632.1 11862.0
48530000 195457098045.3 94054413502.9 -9657.6 11849.8
48540000 195360522505.1 94172911845.3 -9683.0 11837.6
48550000 195263692730.2 94291287852.2 -9708.4 11825.3
48560000 195166608721.0 94409541309.1 -9733.8 11813.1
48570000 195069270477.8 94527672001.1 -9759.2 11800.8
